TaskType,PriTaskModality,TargetSize,TargetDestDistance,PathDir,PriTaskElapsed,RotTaskElapsed,NumbWrongDeselection,NumbPathExit,PathFirstSegExit,PathMidSegExit,PathLastSegExit,NumbMismatchRotTask,Time Stamp
1,GazeClick,small,30.000,down,2.119,9999.000,0,2,0,2,0,9999,13Sep / 10:03:34 AM
1,GazeClick,small,20.000,up,1.709,9999.000,0,1,0,1,0,9999,13Sep / 10:03:38 AM
1,GazeClick,small,20.000,down,1.955,9999.000,0,3,1,2,0,9999,13Sep / 10:03:42 AM
1,GazeClick,medium,40.000,up,1.369,9999.000,0,0,0,0,0,9999,13Sep / 10:03:45 AM
1,GazeClick,medium,40.000,down,1.470,9999.000,0,4,0,4,0,9999,13Sep / 10:03:48 AM
1,GazeClick,medium,30.000,up,1.460,9999.000,0,0,0,0,0,9999,13Sep / 10:03:52 AM
1,GazeGesture,medium,30.000,down,5.639,9999.000,0,2,1,0,1,9999,13Sep / 10:07:06 AM
1,GazeGesture,medium,20.000,up,2.705,9999.000,0,2,1,0,1,9999,13Sep / 10:07:13 AM
1,GazeGesture,medium,20.000,down,2.063,9999.000,0,1,0,1,0,9999,13Sep / 10:07:25 AM
1,GazeGesture,big,40.000,up,6.053,9999.000,1,0,0,0,0,9999,13Sep / 10:07:35 AM
1,GazeGesture,big,40.000,down,2.155,9999.000,0,4,1,3,0,9999,13Sep / 10:07:40 AM
1,GazeGesture,big,20.000,up,1.729,9999.000,0,0,0,0,0,9999,13Sep / 10:07:44 AM
1,GazeGesture,big,20.000,down,3.476,9999.000,0,0,0,0,0,9999,13Sep / 10:07:50 AM
1,GazeGesture,small,30.000,down,6.068,9999.000,1,7,0,6,1,9999,13Sep / 10:08:14 AM
1,GazeGesture,small,20.000,up,3.280,9999.000,0,4,1,2,1,9999,13Sep / 10:08:20 AM
1,GazeGesture,small,20.000,down,1.622,9999.000,0,4,0,4,0,9999,13Sep / 10:08:24 AM
1,GazeGesture,small,40.000,up,2.544,9999.000,0,8,1,4,3,9999,13Sep / 10:08:29 AM
1,GazeGesture,small,40.000,down,5.861,9999.000,2,11,1,9,1,9999,13Sep / 10:08:37 AM
1,GazeGesture,small,30.000,up,3.183,9999.000,1,9,1,3,5,9999,13Sep / 10:08:43 AM
1,GazeGesture,big,30.000,up,3.510,9999.000,1,1,0,1,0,9999,13Sep / 10:08:48 AM
1,GazeGesture,big,30.000,down,1.907,9999.000,0,0,0,0,0,9999,13Sep / 10:08:52 AM
1,GazeGesture,medium,40.000,up,3.851,9999.000,1,5,0,4,1,9999,13Sep / 10:08:58 AM
1,GazeGesture,medium,40.000,down,1.440,9999.000,0,5,1,4,0,9999,13Sep / 10:09:02 AM
1,GazeGesture,medium,30.000,up,1.807,9999.000,0,0,0,0,0,9999,13Sep / 10:09:06 AM
1,GazeGesture,big,20.000,up,2.447,9999.000,0,0,0,0,0,9999,13Sep / 10:09:11 AM
1,GazeGesture,big,20.000,down,3.027,9999.000,1,2,1,1,0,9999,13Sep / 10:09:16 AM
1,GazeGesture,medium,30.000,down,1.610,9999.000,0,8,0,5,3,9999,13Sep / 10:09:20 AM
1,GazeGesture,medium,20.000,up,1.465,9999.000,0,0,0,0,0,9999,13Sep / 10:09:24 AM
1,GazeGesture,medium,20.000,down,1.009,9999.000,0,5,0,3,2,9999,13Sep / 10:09:27 AM
1,GazeGesture,small,40.000,up,11.477,9999.000,2,30,1,5,24,9999,13Sep / 10:09:40 AM
1,GazeGesture,small,40.000,down,3.341,9999.000,1,9,3,6,0,9999,13Sep / 10:09:46 AM
1,GazeGesture,small,30.000,up,3.923,9999.000,1,10,2,2,6,9999,13Sep / 10:09:52 AM
1,GazeGesture,medium,40.000,up,3.266,9999.000,1,0,0,0,0,9999,13Sep / 10:10:02 AM
1,GazeGesture,medium,40.000,down,3.496,9999.000,1,7,0,7,0,9999,13Sep / 10:10:11 AM
1,GazeGesture,medium,30.000,up,4.561,9999.000,1,2,1,1,0,9999,13Sep / 10:10:18 AM
1,GazeGesture,big,40.000,up,2.584,9999.000,0,1,0,0,1,9999,13Sep / 10:10:22 AM
2,ControllerClick,medium,30.000,down,2.114,1.245,0,2,0,2,0,0,13Sep / 10:55:10 AM
2,ControllerClick,medium,20.000,up,1.984,1.089,0,0,0,0,0,1,13Sep / 10:55:14 AM
2,ControllerClick,medium,20.000,down,1.753,0.677,0,1,0,1,0,0,13Sep / 10:55:18 AM
2,ControllerClick,medium,40.000,up,1.677,0.666,0,0,0,0,0,0,13Sep / 10:55:21 AM
2,ControllerClick,medium,40.000,down,1.568,0.645,0,0,0,0,0,0,13Sep / 10:55:25 AM
2,ControllerClick,medium,30.000,up,1.647,0.667,0,0,0,0,0,0,13Sep / 10:55:29 AM
2,ControllerClick,big,30.000,up,1.493,0.610,0,0,0,0,0,0,13Sep / 10:55:32 AM
2,ControllerClick,big,30.000,down,2.094,1.488,0,0,0,0,0,0,13Sep / 10:55:36 AM
2,ControllerClick,small,40.000,up,1.996,0.810,0,4,0,3,1,0,13Sep / 10:55:40 AM
2,ControllerClick,small,40.000,down,2.543,1.166,0,0,0,0,0,0,13Sep / 10:55:45 AM
2,ControllerClick,small,30.000,up,1.817,0.677,0,2,0,2,0,0,13Sep / 10:55:49 AM
2,ControllerClick,big,20.000,up,1.920,1.160,0,0,0,0,0,0,13Sep / 10:55:53 AM
2,ControllerClick,big,20.000,down,1.503,0.583,0,0,0,0,0,0,13Sep / 10:55:56 AM
2,ControllerClick,small,30.000,down,1.865,0.862,0,6,2,3,1,0,13Sep / 10:56:00 AM
2,ControllerClick,small,20.000,up,1.806,0.662,0,1,1,0,0,0,13Sep / 10:56:04 AM
2,ControllerClick,small,20.000,down,1.925,1.142,0,0,0,0,0,0,13Sep / 10:56:08 AM
2,ControllerClick,big,40.000,up,1.577,0.567,0,0,0,0,0,0,13Sep / 10:56:11 AM
2,ControllerClick,big,40.000,down,1.678,0.522,0,0,0,0,0,0,13Sep / 10:56:15 AM
2,ControllerClick,small,30.000,down,1.992,1.077,0,1,0,1,0,0,13Sep / 10:56:20 AM
2,ControllerClick,small,20.000,up,1.639,0.523,0,3,1,2,0,0,13Sep / 10:56:23 AM
2,ControllerClick,small,20.000,down,3.040,0.488,1,2,0,1,1,0,13Sep / 10:56:28 AM
2,ControllerClick,big,40.000,up,2.098,0.545,0,0,0,0,0,0,13Sep / 10:56:32 AM
2,ControllerClick,big,40.000,down,1.844,0.872,0,0,0,0,0,0,13Sep / 10:56:36 AM
2,ControllerClick,medium,40.000,up,1.402,0.445,0,0,0,0,0,0,13Sep / 10:56:39 AM
2,ControllerClick,medium,40.000,down,1.548,0.577,0,1,0,1,0,0,13Sep / 10:56:43 AM
2,ControllerClick,medium,30.000,up,1.638,0.632,0,0,0,0,0,0,13Sep / 10:56:46 AM
2,ControllerClick,big,30.000,up,1.750,0.866,0,0,0,0,0,0,13Sep / 10:56:50 AM
2,ControllerClick,big,30.000,down,1.642,1.011,0,0,0,0,0,0,13Sep / 10:56:54 AM
2,ControllerClick,big,20.000,up,1.310,0.622,0,0,0,0,0,0,13Sep / 10:56:57 AM
2,ControllerClick,big,20.000,down,1.922,1.266,0,2,0,2,0,0,13Sep / 10:57:01 AM
2,ControllerClick,medium,30.000,down,1.335,0.544,0,0,0,0,0,0,13Sep / 10:57:04 AM
2,ControllerClick,medium,20.000,up,1.270,0.511,0,0,0,0,0,0,13Sep / 10:57:07 AM
2,GazeDwell,medium,40.000,up,3.770,3.310,0,2,2,0,0,0,13Sep / 10:57:30 AM
2,GazeDwell,medium,40.000,down,1.839,1.145,0,8,3,5,0,0,13Sep / 10:57:35 AM
2,GazeDwell,medium,30.000,up,1.774,0.578,0,2,0,1,1,0,13Sep / 10:57:38 AM
2,GazeDwell,small,40.000,up,3.299,0.644,0,5,0,4,1,0,13Sep / 10:57:44 AM
2,GazeDwell,small,40.000,down,2.601,1.289,0,7,2,4,1,0,13Sep / 10:57:49 AM
2,GazeDwell,small,30.000,up,2.681,0.711,0,12,5,4,3,0,13Sep / 10:57:54 AM
2,GazeDwell,big,20.000,up,1.761,0.611,0,0,0,0,0,0,13Sep / 10:57:57 AM
2,GazeDwell,big,20.000,down,1.607,1.077,0,1,0,1,0,0,13Sep / 10:58:01 AM
2,GazeDwell,medium,30.000,down,1.920,1.300,0,3,0,3,0,0,13Sep / 10:58:05 AM
2,GazeDwell,medium,20.000,up,1.432,1.040,0,2,0,2,0,0,13Sep / 10:58:08 AM
2,GazeDwell,medium,20.000,down,1.561,1.128,0,0,0,0,0,0,13Sep / 10:58:12 AM
2,GazeDwell,small,30.000,down,4.123,1.554,0,4,1,1,2,0,13Sep / 10:58:18 AM
2,GazeDwell,small,20.000,up,2.027,0.833,0,4,3,0,1,0,13Sep / 10:58:22 AM
2,GazeDwell,small,20.000,down,3.519,1.677,0,10,0,3,7,0,13Sep / 10:58:28 AM
2,GazeDwell,big,30.000,up,1.654,0.556,0,1,0,1,0,0,13Sep / 10:58:32 AM
2,GazeDwell,big,30.000,down,2.056,0.922,0,2,2,0,0,0,13Sep / 10:58:36 AM
2,GazeDwell,big,40.000,up,1.501,0.599,0,1,0,1,0,0,13Sep / 10:58:39 AM
2,GazeDwell,big,40.000,down,1.293,0.512,0,1,1,0,0,0,13Sep / 10:58:43 AM
2,GazeDwell,small,30.000,down,1.682,0.866,0,1,1,0,0,0,13Sep / 10:58:47 AM
2,GazeDwell,small,20.000,up,2.930,0.678,0,13,1,0,12,0,13Sep / 10:58:52 AM
2,GazeDwell,small,20.000,down,3.553,0.843,0,10,2,1,7,0,13Sep / 10:58:57 AM
2,GazeDwell,small,40.000,up,2.513,0.622,0,6,2,1,3,0,13Sep / 10:59:02 AM
2,GazeDwell,small,40.000,down,4.004,1.288,0,13,3,1,9,0,13Sep / 10:59:09 AM
2,GazeClick,big,40.000,up,2.014,0.688,0,3,0,1,2,0,13Sep / 10:59:40 AM
2,GazeClick,big,40.000,down,1.609,0.644,0,2,1,1,0,0,13Sep / 10:59:44 AM
2,GazeClick,big,20.000,up,1.222,0.622,0,1,0,1,0,0,13Sep / 10:59:47 AM
2,GazeClick,big,20.000,down,1.357,0.644,0,2,0,2,0,0,13Sep / 10:59:50 AM
2,GazeClick,medium,40.000,up,1.403,0.689,0,1,0,1,0,0,13Sep / 10:59:54 AM
2,GazeClick,medium,40.000,down,1.304,0.644,0,3,1,2,0,0,13Sep / 10:59:57 AM
2,GazeClick,medium,30.000,up,1.406,0.678,0,1,0,1,0,0,13Sep / 11:00:00 AM
2,GazeClick,small,30.000,down,2.729,0.744,1,1,1,0,0,0,13Sep / 11:00:05 AM
2,GazeClick,small,20.000,up,1.610,0.999,0,1,0,1,0,0,13Sep / 11:00:08 AM
2,GazeClick,small,20.000,down,1.322,0.722,0,6,3,2,1,0,13Sep / 11:00:11 AM
2,GazeClick,small,40.000,up,2.768,0.865,1,10,0,1,9,0,13Sep / 11:00:16 AM
2,GazeClick,small,40.000,down,3.647,1.698,1,18,3,6,9,0,13Sep / 11:00:22 AM
2,GazeClick,small,30.000,up,2.239,1.711,0,10,0,7,3,1,13Sep / 11:00:26 AM
2,GazeClick,medium,30.000,down,2.193,1.022,0,2,0,2,0,0,13Sep / 11:00:31 AM
2,GazeClick,medium,20.000,up,1.250,0.716,0,2,0,1,1,0,13Sep / 11:00:34 AM
2,GazeClick,medium,20.000,down,1.477,0.977,0,0,0,0,0,0,13Sep / 11:00:37 AM
2,GazeClick,big,30.000,up,1.268,0.696,0,1,0,1,0,0,13Sep / 11:00:40 AM
2,GazeClick,big,30.000,down,1.480,0.933,0,0,0,0,0,0,13Sep / 11:00:44 AM
2,GazeClick,big,40.000,up,1.471,0.790,0,1,0,1,0,0,13Sep / 11:00:47 AM
2,GazeClick,big,40.000,down,1.639,0.687,0,0,0,0,0,0,13Sep / 11:00:50 AM
2,GazeClick,big,20.000,up,1.408,0.811,0,3,0,3,0,0,13Sep / 11:00:54 AM
2,GazeClick,big,20.000,down,1.476,0.934,0,0,0,0,0,0,13Sep / 11:00:57 AM
2,GazeClick,small,30.000,down,1.523,1.022,0,3,2,0,1,0,13Sep / 11:01:00 AM
2,GazeClick,small,20.000,up,2.478,1.254,0,15,2,9,4,0,13Sep / 11:01:05 AM
2,GazeClick,small,20.000,down,2.948,0.922,1,10,2,8,0,0,13Sep / 11:01:10 AM
2,GazeGesture,big,20.000,up,9.074,3.898,1,1,0,1,0,0,13Sep / 11:02:45 AM
2,GazeGesture,big,20.000,down,3.027,4.913,1,2,0,2,0,0,13Sep / 11:02:52 AM
2,GazeGesture,medium,40.000,up,11.481,13.495,3,2,0,2,0,1,13Sep / 11:03:08 AM
2,GazeGesture,medium,40.000,down,24.762,4.093,1,18,4,5,9,0,13Sep / 11:03:37 AM
2,GazeGesture,medium,30.000,up,6.507,8.836,1,10,0,3,7,0,13Sep / 11:04:05 AM
2,GazeGesture,big,30.000,up,6.732,9.425,0,5,1,2,2,1,13Sep / 11:04:16 AM
2,GazeGesture,big,30.000,down,1.892,3.229,0,0,0,0,0,0,13Sep / 11:04:28 AM
2,GazeGesture,small,40.000,up,14.324,0.848,1,36,2,4,30,0,13Sep / 11:04:46 AM
2,GazeGesture,small,40.000,down,6.675,2.054,0,13,1,5,7,0,13Sep / 11:04:58 AM
2,GazeGesture,small,30.000,up,7.396,1.446,1,21,6,10,5,0,13Sep / 11:05:09 AM
2,GazeGesture,big,40.000,up,22.634,1.433,0,6,0,0,6,0,13Sep / 11:05:34 AM
2,GazeGesture,big,40.000,down,2.411,1.771,0,2,0,2,0,0,13Sep / 11:05:50 AM
2,GazeGesture,small,30.000,down,2.770,1.509,0,11,2,9,0,0,13Sep / 11:05:56 AM
2,GazeGesture,small,20.000,up,6.545,3.072,1,14,2,6,6,0,13Sep / 11:06:06 AM
1,ControllerClick,medium,40.000,up,6.443,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:18:08 AM
1,ControllerClick,medium,40.000,down,5.571,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:18:16 AM
1,ControllerClick,medium,30.000,up,1.920,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:18:21 AM
1,ControllerClick,small,40.000,up,2.431,9999.000,9999.000,9999.000,0,1,0,0,1,9999.000,9999.000,9999,14Sep / 10:18:28 AM
1,ControllerClick,small,40.000,down,3.505,9999.000,9999.000,9999.000,0,3,0,2,1,9999.000,9999.000,9999,14Sep / 10:18:34 AM
1,ControllerClick,small,30.000,up,3.767,9999.000,9999.000,9999.000,0,4,1,3,0,9999.000,9999.000,9999,14Sep / 10:18:43 AM
1,ControllerClick,big,20.000,up,2.270,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:18:48 AM
1,ControllerClick,big,20.000,down,2.238,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:18:52 AM
1,ControllerClick,small,30.000,down,3.435,9999.000,9999.000,9999.000,0,3,0,3,0,9999.000,9999.000,9999,14Sep / 10:18:58 AM
1,ControllerClick,small,20.000,up,3.690,9999.000,9999.000,9999.000,0,2,0,2,0,9999.000,9999.000,9999,14Sep / 10:19:17 AM
1,ControllerClick,small,20.000,down,3.008,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:19:22 AM
1,ControllerClick,big,30.000,up,2.456,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:19:27 AM
1,ControllerClick,big,30.000,down,2.379,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:19:32 AM
1,ControllerClick,medium,30.000,down,4.899,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:19:39 AM
1,ControllerClick,medium,20.000,up,2.667,9999.000,9999.000,9999.000,0,1,1,0,0,9999.000,9999.000,9999,14Sep / 10:19:44 AM
1,ControllerClick,medium,20.000,down,2.537,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:19:49 AM
1,ControllerClick,big,40.000,up,2.838,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:19:54 AM
1,ControllerClick,big,40.000,down,2.197,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:19:58 AM
1,ControllerClick,small,40.000,up,3.354,9999.000,9999.000,9999.000,0,3,0,3,0,9999.000,9999.000,9999,14Sep / 10:20:04 AM
1,ControllerClick,small,40.000,down,3.813,9999.000,9999.000,9999.000,0,1,1,0,0,9999.000,9999.000,9999,14Sep / 10:20:11 AM
1,GazeDwell,small,30.000,down,23.042,9999.000,9999.000,9999.000,0,49,20,19,10,9999.000,9999.000,9999,14Sep / 10:21:06 AM
1,GazeDwell,small,20.000,up,8.801,9999.000,9999.000,9999.000,0,27,0,15,12,9999.000,9999.000,9999,14Sep / 10:21:23 AM
1,GazeDwell,small,20.000,down,21.572,9999.000,9999.000,9999.000,0,74,4,15,55,9999.000,9999.000,9999,14Sep / 10:21:47 AM
1,GazeDwell,medium,30.000,down,21.118,9999.000,9999.000,9999.000,0,40,5,33,2,9999.000,9999.000,9999,14Sep / 10:23:50 AM
1,GazeDwell,medium,20.000,up,2.544,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:23:55 AM
1,GazeDwell,medium,20.000,down,4.747,9999.000,9999.000,9999.000,0,1,0,0,1,9999.000,9999.000,9999,14Sep / 10:24:02 AM
1,GazeDwell,medium,40.000,up,2.450,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:24:06 AM
1,GazeDwell,medium,40.000,down,3.363,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:24:12 AM
1,GazeDwell,medium,30.000,up,3.276,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:24:17 AM
1,GazeDwell,big,40.000,up,2.345,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:24:21 AM
1,GazeDwell,big,40.000,down,2.159,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:24:26 AM
1,GazeDwell,small,40.000,up,5.461,9999.000,9999.000,9999.000,0,17,2,15,0,9999.000,9999.000,9999,14Sep / 10:24:33 AM
1,GazeDwell,small,40.000,down,5.964,9999.000,9999.000,9999.000,0,11,1,10,0,9999.000,9999.000,9999,14Sep / 10:24:41 AM
1,GazeDwell,small,30.000,up,2.079,9999.000,9999.000,9999.000,0,1,0,1,0,9999.000,9999.000,9999,14Sep / 10:24:45 AM
1,GazeDwell,big,20.000,up,1.837,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:24:50 AM
1,GazeDwell,big,20.000,down,1.694,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:24:53 AM
1,GazeDwell,big,30.000,up,2.162,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:24:58 AM
1,GazeClick,small,40.000,up,3.532,9999.000,9999.000,9999.000,0,2,1,1,0,9999.000,9999.000,9999,14Sep / 10:25:20 AM
1,GazeClick,small,40.000,down,2.437,9999.000,9999.000,9999.000,0,3,0,3,0,9999.000,9999.000,9999,14Sep / 10:25:28 AM
1,GazeClick,small,30.000,up,3.339,9999.000,9999.000,9999.000,0,9,0,9,0,9999.000,9999.000,9999,14Sep / 10:25:34 AM
1,GazeClick,medium,40.000,up,2.308,9999.000,9999.000,9999.000,0,1,0,1,0,9999.000,9999.000,9999,14Sep / 10:25:38 AM
1,GazeClick,medium,40.000,down,2.410,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:25:43 AM
1,GazeClick,medium,30.000,up,2.079,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:25:48 AM
1,GazeClick,small,30.000,down,2.937,9999.000,9999.000,9999.000,0,7,1,2,4,9999.000,9999.000,9999,14Sep / 10:25:53 AM
1,GazeClick,small,20.000,up,2.383,9999.000,9999.000,9999.000,0,2,0,2,0,9999.000,9999.000,9999,14Sep / 10:25:57 AM
1,GazeClick,small,20.000,down,2.496,9999.000,9999.000,9999.000,0,1,1,0,0,9999.000,9999.000,9999,14Sep / 10:26:02 AM
1,GazeClick,big,40.000,up,1.676,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:26:05 AM
1,GazeGesture,medium,40.000,up,19.984,9999.000,9999.000,9999.000,2,3,0,2,1,9999.000,9999.000,9999,14Sep / 10:27:31 AM
1,GazeGesture,medium,40.000,down,3.042,9999.000,9999.000,9999.000,1,2,1,0,1,9999.000,9999.000,9999,14Sep / 10:27:39 AM
1,GazeGesture,medium,30.000,up,6.977,9999.000,9999.000,9999.000,0,7,3,4,0,9999.000,9999.000,9999,14Sep / 10:27:54 AM
1,GazeGesture,small,30.000,down,8.903,9999.000,9999.000,9999.000,0,14,0,8,6,9999.000,9999.000,9999,14Sep / 10:28:05 AM
1,GazeGesture,small,20.000,up,13.922,9999.000,9999.000,9999.000,3,10,3,7,0,9999.000,9999.000,9999,14Sep / 10:28:29 AM
1,GazeGesture,small,20.000,down,38.230,9999.000,9999.000,9999.000,2,6,1,3,2,9999.000,9999.000,9999,14Sep / 10:29:13 AM
1,GazeGesture,big,20.000,up,6.214,9999.000,9999.000,9999.000,0,2,1,1,0,9999.000,9999.000,9999,14Sep / 10:29:24 AM
1,GazeGesture,big,20.000,down,29.952,9999.000,9999.000,9999.000,2,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:29:55 AM
1,GazeGesture,small,40.000,up,6.404,9999.000,9999.000,9999.000,0,16,3,13,0,9999.000,9999.000,9999,14Sep / 10:30:08 AM
1,GazeGesture,small,40.000,down,4.778,9999.000,9999.000,9999.000,0,7,1,2,4,9999.000,9999.000,9999,14Sep / 10:30:18 AM
1,GazeGesture,small,30.000,up,14.804,9999.000,9999.000,9999.000,0,10,1,6,3,9999.000,9999.000,9999,14Sep / 10:30:40 AM
1,GazeGesture,medium,30.000,down,7.439,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:30:55 AM
1,GazeGesture,medium,20.000,up,11.331,9999.000,9999.000,9999.000,0,12,0,12,0,9999.000,9999.000,9999,14Sep / 10:31:11 AM
1,GazeGesture,medium,20.000,down,6.916,9999.000,9999.000,9999.000,1,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:31:22 AM
1,GazeGesture,big,30.000,up,13.113,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:31:45 AM
1,GazeGesture,big,30.000,down,8.732,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,14Sep / 10:32:06 AM
1,GazeGesture,big,40.000,up,3.987,9999.000,9999.000,9999.000,0,1,0,1,0,9999.000,9999.000,9999,14Sep / 10:32:25 AM
2,ControllerClick,big,40.000,up,3.416,0.245,1.180,0.934,0,0,0,0,0,1.180,0.000,0,14Sep / 10:33:03 AM
2,ControllerClick,big,40.000,down,3.285,0.222,0.867,0.644,0,0,0,0,0,0.867,0.000,0,14Sep / 10:33:08 AM
2,ControllerClick,medium,30.000,down,2.165,0.222,1.010,0.788,0,0,0,0,0,1.010,0.000,0,14Sep / 10:33:13 AM
2,ControllerClick,medium,20.000,up,2.778,0.222,0.877,0.655,0,1,0,0,1,0.877,0.000,0,14Sep / 10:33:18 AM
2,ControllerClick,medium,20.000,down,2.903,0.222,1.111,0.889,0,1,0,1,0,1.111,0.000,0,14Sep / 10:33:23 AM
2,ControllerClick,small,30.000,down,3.228,0.222,0.999,0.777,0,4,0,4,0,0.999,0.000,0,14Sep / 10:33:29 AM
2,ControllerClick,small,20.000,up,2.997,0.222,1.033,0.811,0,5,2,3,0,1.033,0.000,0,14Sep / 10:33:35 AM
2,ControllerClick,small,20.000,down,2.788,0.222,0.967,0.745,0,2,0,2,0,0.967,0.000,0,14Sep / 10:33:40 AM
2,ControllerClick,big,30.000,up,2.673,0.223,0.755,0.532,0,0,0,0,0,0.755,0.000,0,14Sep / 10:33:45 AM
2,ControllerClick,big,30.000,down,2.314,0.222,0.945,0.724,0,0,0,0,0,0.945,0.000,0,14Sep / 10:33:50 AM
2,ControllerClick,medium,40.000,up,2.869,0.229,1.029,0.800,0,0,0,0,0,1.029,0.000,0,14Sep / 10:33:54 AM
2,GazeDwell,small,30.000,down,4.513,0.238,0.993,0.755,0,2,0,0,2,0.993,0.000,0,14Sep / 10:34:17 AM
2,GazeDwell,small,20.000,up,4.378,0.222,6.686,6.464,0,4,3,1,0,6.686,0.000,0,14Sep / 10:34:25 AM
2,GazeDwell,small,20.000,down,4.682,0.222,0.789,0.567,0,2,1,1,0,0.789,0.000,0,14Sep / 10:34:32 AM
2,GazeDwell,medium,40.000,up,3.752,0.223,0.866,0.643,0,0,0,0,0,0.866,0.000,0,14Sep / 10:34:38 AM
2,GazeDwell,medium,40.000,down,4.299,0.222,2.066,1.844,0,0,0,0,0,2.066,0.000,0,14Sep / 10:34:44 AM
2,GazeDwell,medium,30.000,up,3.135,0.222,0.689,0.466,0,0,0,0,0,0.689,0.000,0,14Sep / 10:34:50 AM
2,GazeDwell,medium,30.000,down,3.427,0.222,0.733,0.511,0,0,0,0,0,0.733,0.000,0,14Sep / 10:34:55 AM
2,GazeDwell,medium,20.000,up,2.980,0.225,0.468,0.243,0,0,0,0,0,0.468,0.000,0,14Sep / 10:35:00 AM
2,GazeDwell,medium,20.000,down,3.382,0.229,0.895,0.666,0,4,3,1,0,0.806,0.895,1,14Sep / 10:35:06 AM
2,GazeDwell,small,40.000,up,2.767,0.229,0.567,0.338,0,9,4,5,0,0.567,0.000,0,14Sep / 10:35:11 AM
2,GazeDwell,small,40.000,down,4.025,0.220,0.712,0.492,0,3,0,0,3,0.712,0.000,0,14Sep / 10:35:17 AM
2,GazeDwell,small,30.000,up,3.261,0.222,0.666,0.444,0,8,1,7,0,0.666,0.000,0,14Sep / 10:35:22 AM
2,GazeClick,big,20.000,up,3.296,0.233,1.155,0.922,0,0,0,0,0,1.155,0.000,0,14Sep / 10:35:47 AM
2,GazeClick,big,20.000,down,2.066,0.222,0.911,0.688,0,0,0,0,0,0.911,0.000,0,14Sep / 10:35:52 AM
2,GazeClick,big,40.000,up,2.023,0.222,0.878,0.656,0,0,0,0,0,0.878,0.000,0,14Sep / 10:35:56 AM
2,GazeClick,big,40.000,down,2.270,0.223,0.911,0.689,0,6,0,6,0,0.911,0.000,0,14Sep / 10:36:01 AM
2,GazeClick,small,30.000,down,2.083,0.223,0.811,0.588,0,2,1,1,0,0.811,0.000,0,14Sep / 10:36:05 AM
2,GazeClick,small,20.000,up,2.818,0.224,1.133,0.909,0,1,0,1,0,0.633,1.133,1,14Sep / 10:36:10 AM
2,GazeClick,small,20.000,down,2.942,0.222,0.833,0.611,0,11,6,5,0,0.833,0.000,0,14Sep / 10:36:15 AM
2,GazeClick,small,40.000,up,2.889,0.244,0.779,0.534,0,5,1,4,0,0.779,0.000,0,14Sep / 10:36:19 AM
2,GazeClick,small,40.000,down,2.683,0.231,1.007,0.775,0,9,3,4,2,1.007,0.000,0,14Sep / 10:36:24 AM
2,GazeClick,small,30.000,up,2.760,0.229,1.000,0.771,0,4,1,3,0,1.000,0.000,0,14Sep / 10:36:30 AM
